"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.398093128E0,-3.194360733E-1,-4.331021309E-1,-8.376259804E-1,9.956074245E-1
1.402834482E0,-7.943089008E-1,-3.595840931E-1,-9.663629532E-1,1.301570093E0
1.407575836E0,-1.325637817E0,-1.511731148E-1,-9.684939384E-1,1.648681122E0
1.412317190E0,-1.913053751E0,1.919679642E-1,-9.254364967E-1,2.133789836E0
1.417058493E0,-2.581201315E0,5.651051998E-1,-9.227967262E-1,2.798838672E0
1.421799847E0,-3.382419348E0,9.160096645E-1,-6.350941658E-1,3.561345104E0
1.426541201E0,-4.196369648E0,1.384829283E0,3.223114014E-1,4.430705926E0
1.431282555E0,-4.995497227E0,1.889992476E0,2.326441288E0,5.825752584E0
1.436023909E0,-5.344056129E0,2.494483232E0,5.319280148E0,7.942047834E0
1.440765263E0,-5.192355633E0,3.123094559E0,8.529190063E0,1.046237830E1
1.445506618E0,-4.838708878E0,3.508901596E0,1.126949596E1,1.275645065E1
1.450247920E0,-4.304050922E0,3.625673771E0,1.327686787E1,1.442031848E1
1.454989274E0,-3.661455631E0,3.546529770E0,1.437128067E1,1.524853563E1
1.459730628E0,-2.924227238E0,3.436954260E0,1.459921551E1,1.528073470E1
1.464471982E0,-2.340277433E0,3.384414196E0,1.441492462E1,1.499070411E1
1.469213336E0,-1.803014278E0,3.564452648E0,1.450565624E1,1.504560554E1
1.473954690E0,-1.241478562E0,4.162836075E0,1.563380718E1,1.622610243E1
1.478695993E0,-9.061878920E-1,4.930580139E0,1.822625351E1,1.890312445E1
1.483437347E0,-1.129806757E0,5.705586433E0,2.193820381E1,2.269614431E1
1.488178701E0,-2.013283253E0,6.386802197E0,2.613010025E1,2.697455636E1
1.492920055E0,-3.289674520E0,6.959794998E0,3.085459900E1,3.180042428E1
1.497661409E0,-4.256089211E0,7.530417442E0,3.558464050E1,3.662087003E1
1.502402711E0,-4.484832764E0,8.035811424E0,3.898788452E1,4.005924525E1
1.507144065E0,-4.044360161E0,8.326749802E0,4.005954361E1,4.111518753E1
1.511885420E0,-2.946391582E0,8.557910919E0,3.863185120E1,3.967794084E1
1.516626774E0,-1.339632988E0,8.715343475E0,3.558883286E1,3.666492673E1
1.521368128E0,2.427461147E-1,8.911714554E0,3.231030655E1,3.351765939E1
1.526109482E0,1.237319350E0,9.323827744E0,2.962091827E1,3.107834491E1
